"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Georgia","GEO","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.5","3.5","3","3","3","3","3","3","3","","","","","","","","","",
"Georgia","GEO","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","","","","","","","","",
"Georgia","GEO","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.6","3.7","3.7","3.8","3.8","3.9","3.8","4","4","","","","","","","","","",
"Georgia","GEO","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.5","4","4","4","4","4","4","4.5","4.5","","","","","","","","","",
"Georgia","GEO","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3.5","3.5","3.5","4","4","4","3.5","4","4","","","","","","","","","",
"Georgia","GEO","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","4","4","4.5","4.5","4.5","4.5","4","4","","","","","","","","","",
"Georgia","GEO","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.66666666666667","4.16666666666667","4.66666666666667","5","5","5","5","5","5","","","","","","","","","",
"Georgia","GEO","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.5","4.5","5.5","6","6","6","6","6","6","","","","","","","","","",
"Georgia","GEO","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","3.5","3.5","3","3","3","3.5","3.5","3.5","3.5","","","","","","","","","",
"Georgia","GEO","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.83333333333333","4.11666666666667","4.25833333333333","4.4","4.41666666666667","4.44166666666667","4.41666666666667","4.44166666666667","4.44166666666667","","","","","","","","","",
"Ghana","GHA","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.5","4","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4","4","4","4","4","4","4","4","4",
"Ghana","GHA","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","4","4","4","4","4","4.5","4.5","4.5","4.5","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","4","4","4","4","4","4","4","4","3.5","3","3","3.5","3.5","3.5","3.5","3.5","3.5","2.5",
"Ghana","GHA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","4.16666666666667","4.16666666666667","4","3.7","3.66666666666667","3.66666666666667","3.83333333333333","3.5","3","2.5","3","3","3.33333333333333","3.33333333333333","3.33333333333333","3.33333333333333","3.333333","2.5",
"Ghana","GHA","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","4.5","4.5","4.5","4.5","4.5","4","4","4","4","3.5","4","4","3.5","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3",
"Ghana","GHA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","3.5","3.5","4","4","4","4","4","3.5","3.5","3","3","3","3","3","3","3","3","3",
"Ghana","GHA","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","4.5","4.5","4","3.5","3.5","3.5","3.5","3","2.5","2.5","3","2.5","3","3","3","3","3","2",
"Ghana","GHA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Ghana","GHA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","4","4","4","3.5","3.5","3.5","4","3.5","3","2","3","3","3.5","3.5","3.5","3.5","3.5","3",
"Ghana","GHA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.7","3.8","3.9","4","3.9","4","3.9","4","4","3.9","3.9","3.8","3.8","3.7","3.7","3.7","3.7","3.7",
"Ghana","GHA","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","4","4",
"Ghana","GHA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","3.5","4","4","4","4","4","4","4","4",
"Ghana","GHA","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.7","3.9","3.9","3.9","3.8","3.7","3.7","3.7","3.7","3.4","3.7","3.6","3.6","3.6","3.6","3.6","3.6","3.6",
"Ghana","GHA","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.5","4","4","4","3.5","3.5","3.5","3.5","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3.5","3.5","4","3.5","4","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.83333333333333","3.83333333333333","4","4","4","4.16666666666667","4.16666666666667","4","4","3.66667","3.66667","3.66666666666667","3.5","3.5","3.66666666666667","3.66666666666667","3.666667","3.666667",
"Ghana","GHA","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4.5","4.5","4.5","4.5",
"Ghana","GHA","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","3.5","4","4","4","4","4","4","4","4","3.5","3.5","3","3.5","3.5","3.5","3.5","3.5","3.5",
"Ghana","GHA","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.85","3.925","3.95","3.9","3.84166666666667","3.88333333333333","3.9","3.8","3.675","3.36667","3.56667","3.51666666666667","3.55833333333333","3.53333333333333","3.575","3.575","3.575","3.366667",
"Grenada","GRD","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","4","4","4","4","4","4","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5",
"Grenada","GRD","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","4.5","4.5","4.5","4","4","4.5","4","4","4","4","4","4","3.5","3","3","3","3","3",
"Grenada","GRD","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","2.5","3","3","3","3","3","3","2.5","2","2","2.5","3","3","3","3","3","3.5","3.5",
"Grenada","GRD","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.16666666666667","3.33333333333333","3","3","3","3.16666666666667","3.33333333333333","3","2.66666666666667","2.66667","3","3.16667","3.16666666666667","3.16666666666667","3.666667","3.66666666666667","3.833333","3.833333",
"Grenada","GRD","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","3.5","3.5",
"Grenada","GRD","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3",
"Grenada","GRD","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","3.5","3.5","3.5","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3","3","2.5","2.5","2.5","3","3","2.5","2.5","2.5","3","3","3","3","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","4.5","5","5","5","4.5","4.5","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","4","4","3.5","3.5","3.5","3.5","4","4","3.5","3.5","3.5","3.5","3.5","3.5","4.5","4.5","4.5","4.5",
"Grenada","GRD","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.9","4","4","4","3.9","3.9","3.9","3.9","3.9","3.8","3.8","3.7","3.7","3.8","3.8","3.8","3.8","3.8",
"Grenada","GRD","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Grenada","GRD","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.6","3.5","3.5","3.5","3.5","3.5","3.6","3.6","3.5","3.5",
"Grenada","GRD","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.5","4","4","4","4","4","4","4","3.5","3","3","3","3","3","3","3","3","3",
"Grenada","GRD","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4",
"Grenada","GRD","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","4","4","4","4.2","4.16666666666667","4.33333333333333","4","4","4","4","3.83333","3.83333","3.66666666666667","3.5","3.5","3.5","3.5","3.5",
"Grenada","GRD","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4","4","4","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4","4","4","4","4","4","4","4",
"Grenada","GRD","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Grenada","GRD","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.69166666666667","3.75833333333333","3.675","3.7","3.69166666666667","3.775","3.73333333333333","3.65","3.54166666666667","3.49167","3.53333","3.55","3.50833333333333","3.49166666666667","3.641667","3.64166666666667","3.658333","3.658333",
"Guinea","GIN","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3","3","3","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","4","3.5","3.5","3.5","3.5","3.5",
"Guinea","GIN","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3","3","3","3","3","2.5","2.5","2.5","2.5","3","3","3","3","3","3","3","3","3",
"Guinea","GIN","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","2.5","2.5","2.5","2.5","2","2","2.5","3","3","3","3","3","3","3","3","3","3","3.5",
"Guinea","GIN","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2.66666666666667","2.66666666666667","3","3","2.33333333333333","2.33333333333333","2.83333333333333","3.33333333333333","3.33333333333333","3.33333","3.33333","3.5","3.5","3.5","3.5","3.5","3.5","3.833333",
"Guinea","GIN","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3","3","3","3","3","3","3","3","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5",
"Guinea","GIN","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","3.5","3.5","3.5","3.5","3.5",
"Guinea","GIN","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3",
"Guinea","GIN","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3","3","3.5","3.5","2.5","2.5","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4",
"Guinea","GIN","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","4","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","3","3","3","3",
"Guinea","GIN","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2.5","2.5","3","3","2.5","2.5","3","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4",
"Guinea","GIN","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.2","3","3","3","3","3","3","3.1","3","3.1","3.2","3.2","3.3","3.3","3.3","3.4","3.4","3.4",
"Guinea","GIN","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3.5","3.5","3.5","3.5","3.5","4","4","4","4",
"Guinea","GIN","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2","2","2","2","2","2","2","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","3","3",
"Guinea","GIN","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","2.7","2.6","2.7","2.6","2.6","2.6","2.6","2.6","2.7","2.7","2.8","2.9","2.9","2.9","2.9","2.9","3","3",
"Guinea","GIN","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3","2.5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"Guinea","GIN","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"Guinea","GIN","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.5","3","3","3","3","3","3","3","2.5","2.5","3","3","3","3","2.5","3","3","3",
"Guinea","GIN","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.5","3.5","3.33333333333333","3.3","3.33333333333333","3.16666666666667","3","2.83333333333333","2.83333333333333","3","3","3","3","3","3.16666666666667","3.33333333333333","3.333333","3.333333",
"Guinea","GIN","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","4.5","4.5","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4",
"Guinea","GIN","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.5","2.5","2.5","2","2","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Guinea","GIN","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.01666666666667","2.94166666666667","3.00833333333333","3","2.81666666666667","2.775","2.85833333333333","2.96666666666667","2.96666666666667","3.03333","3.08333","3.15","3.175","3.175","3.21666666666667","3.28333333333333","3.308333","3.391667",
"Guinea-Bissau","GNB","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","2.5","2.5","2.5","2.5","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Guinea-Bissau","GNB","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Guinea-Bissau","GNB","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","2","1.5","1.5","1","1.5","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2.5",
"Guinea-Bissau","GNB","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2.33333333333333","2","2","1.8","2.16666666666667","2.5","3","2.66666666666667","2.5","2.5","2.5","2.5","2.66666666666667","2.66666666666667","2.66666666666667","2.66666666666667","2.5","2.833333",
"Guinea-Bissau","GNB","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3",
"Guinea-Bissau","GNB","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3","3","3","3","3","3","3","2.5","2.5","2","2","2","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2.5","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","2.5","2.5","2.5","2.5","2.5","2.5","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Guinea-Bissau","GNB","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2.5","2","2","2","2.5","3","3.5","3","2.5","2.5","2.5","2.5","3","3","3","3","3","3.5",
"Guinea-Bissau","GNB","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2.8","2.6","2.6","2.6","2.5","2.7","2.7","2.5","2.4","2.3","2.2","2.3","2.3","2.3","2.3","2.3","2.3","2.4",
"Guinea-Bissau","GNB","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3","2.5","2.5","2.5","2.5","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3",
"Guinea-Bissau","GNB","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.3","2.2","2.2","2.2","2.2","2","2","2","2","2.1","2.1",
"Guinea-Bissau","GNB","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","2",
"Guinea-Bissau","GNB","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Guinea-Bissau","GNB","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3","3.16666666666667","3.16666666666667","3.2","3.16666666666667","3","3","3","3","3","3","2.83333333333333","2.83333333333333","2.83333333333333","2.83333333333333","2.83333333333333","2.833333","2.833333",
"Guinea-Bissau","GNB","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Guinea-Bissau","GNB","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","1.5","1.5","1.5","1.5","1.5","1.5",
"Guinea-Bissau","GNB","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","2.68333333333333","2.59166666666667","2.59166666666667","2.6","2.60833333333333","2.7","2.825","2.61666666666667","2.525","2.5","2.475","2.45833333333333","2.45","2.45","2.45","2.45","2.433333","2.541667",
"Guyana","GUY","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"Guyana","GUY","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3","3","3","3","3","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5",
